722955,3122,TORRANCE AIRPORT,US,CA,KTOA,33.802,-118.342,27.4,1944,6,1,1999,12,31
722955,3174,ZAMPERINI FIELD AIRPORT,US,CA,KTOA,33.803,-118.34,29.6,2006,1,1,2016,3,29
722955,99999,ZAMPERINI FLD,US,CA,KTOA,33.803,-118.34,31.4,2000,1,1,2005,12,31
722956,3167,NRTHORP FLD/HATHRN MUNI AP,US,CA,KHHR,33.923,-118.334,19.2,2006,1,1,2016,3,29
722956,99999,JACK NORTHROP FLD H,US,CA,KHHR,33.917,-118.333,20,1973,1,1,2005,12,31
722957,99999,LONG BEACH,US,CA,,32.75,-118.417,24,1976,11,29,1988,1,5
722958,99999,CABRILLO BEACH,US,CA,,33.72,-118.28,8,1976,1,30,1996,6,30
722959,99999,SCRIPPS PIER / LA JOL,US,CA,,32.87,-117.25,4,1978,8,23,1990,3,21
722970,23129,LONG BEACH / DAUGHERTY FIELD,US,CA,KLGB,33.812,-118.146,9.5,1943,1,1,2016,3,29
722973,99999,NEWPORT BEACH,US,CA,,33.6,-117.88,3,1977,8,27,1996,7,1
722974,99999,LONG BEACH,US,CA,K5L8,33.767,-118.167,3,1977,2,8,1989,11,27
722975,53141,LOS ALAMITOS AAF AIRPORT,US,CA,KSLI,33.79,-118.052,10.7,2006,1,1,2016,3,29
722975,93106,LOS ALAMITOS AAF,US,CA,KSLI,33.783,-118.05,11,1982,9,7,1999,12,31
722975,99999,LOS ALAMITOS AAF,US,CA,KSLI,33.783,-118.05,11,2000,1,1,2005,12,31
722976,3166,FULLERTON MUNICIPAL ARPT,US,CA,KFUL,33.872,-117.979,29.3,2006,1,1,2016,3,29
722976,99999,FULLERTON MUNICIPAL,US,CA,KFUL,33.867,-117.983,29,1973,1,1,2005,12,31
722977,93184,J. WAYNE APT-ORANGE CO APT,US,CA,KSNA,33.68,-117.866,16.5,1940,6,17,2016,3,29
722977,99999,JOHN WAYNE ARPT ORA,US,CA,KSNA,33.667,-117.867,17,2000,1,1,2003,12,31
722978,99999,HUNTINGTON BEACH,US,CA,,33.65,-118,35,1973,1,1,1996,6,30
722979,3157,LONG BEACH NAVAL STN,US,CA,NWF,33.75,-118.233,4.3,1973,1,2,1973,12,28
722983,99999,POINT VINCENTE,US,CA,,33.73,-118.4,5,1988,1,6,1988,3,9
722984,99999,HUNTINGTON B. OIL,US,CA,,33.57,-118.13,36,1987,4,3,1988,3,9
722985,99999,LONGBEACH RADIO,US,CA,,33.75,-118.333,5,1975,9,16,1980,2,7
722986,99999,TERMINAL ISLAND,US,CA,,33.73,-118.27,10,1977,8,27,1986,5,29
723171,53144,EDWARDS AF AUX NORTH,US,CA,K9L2,34.988,-117.865,694.3,2006,1,1,2016,3,29
723171,99999,EDWARDS AF AUX NORTH BASE,US,CA,K9L2,34.991,-117.863,700.7,2005,7,12,2005,12,31
723762,93244,SANTA YNEZ AIRPORT,US,CA,KIZA,34.607,-120.076,204.5,2006,1,5,2016,3,29
723762,99999,SANTA YNEZ,US,CA,KIZA,34.606,-120.076,205,2005,7,25,2005,12,22
723805,23179,NEEDLES AIRPORT,US,CA,KEED,34.768,-114.619,271.3,1977,2,17,2016,3,29
723810,23114,EDWARDS AIR FORCE BASE,US,CA,KEDW,34.9,-117.867,704.4,1941,12,1,2016,3,29
723810,99999,EDWARDS AFB,US,CA,KEDW,34.933,-117.9,705,2000,1,1,2004,12,31
723814,93121,TWENTYNINE PALMS NAAS,US,CA,KNXP,34.3,-116.167,695.9,1977,7,11,1989,11,27
723815,23161,BARSTOW-DAGGETT AIRPORT,US,CA,KDAG,34.854,-116.786,584.3,1949,1,1,2016,3,29
723816,3159,GENERAL WILLIAM J. FOX AIRFIE,US,CA,KWJF,34.741,-118.212,712.6,1974,6,1,2016,3,29
723820,23182,PDLE PRODN FLT/TST AF PLT,US,CA,KPMD,34.629,-118.084,769.2,1973,1,1,2016,3,29
723820,99999,PALMDALE PRODUCTION,US,CA,KPMD,34.633,-118.083,774,2000,1,1,2003,12,31
723825,23131,SOUTHERN CALIFORNIA LOGISTICS,US,CA,KVCV,34.583,-117.383,879.4,1942,1,1,2016,3,29
723825,99999,S CALIF LOGISTICS,US,CA,KVCV,34.6,-117.383,879,2004,12,30,2004,12,31
723826,93194,INYOKERN AIRPORT,US,CA,KIYK,35.667,-117.833,748.9,2006,1,1,2013,11,4
723826,99999,INYOKERN,US,CA,KIYK,35.659,-117.83,748,1973,6,21,2005,12,31
723830,23187,SANDBERG,US,CA,KSDB,34.744,-118.724,1374.7,1973,1,1,2016,3,29
723840,23155,MEADOWS FIELD AIRPORT,US,CA,KBFL,35.434,-119.054,149.1,1941,10,1,2016,3,29
723874,99999,BICYCLE LAKE FORT IRWIN AAF(N,US,CA,,35.283,-116.617,716,1979,11,11,1983,12,5
723884,93218,JOLON HUNTER LIGGETT MIL RES,US,CA,,36,-121.233,317,1988,1,5,1989,11,27
723890,93193,FRESNO YOSEMITE INTERNATIONAL,US,CA,KFAT,36.78,-119.719,101.5,1941,12,4,2016,3,29
723894,3181,MAMMOTH YOSEMITE AIRPORT,US,CA,KMMH,37.633,-118.85,2172.6,2006,1,3,2016,3,29
723894,99999,MAMMOTH YOSEMITE,US,CA,KMMH,37.624,-118.838,2173,1984,3,31,2005,12,17
723895,23149,PORTERVILLE MUNICIPAL ARPT,US,CA,KPTV,36.029,-119.063,134.7,2006,1,1,2016,3,29
723895,99999,PORTERVILLE MUNI,US,CA,KPTV,36.033,-119.067,135,1992,1,29,2005,12,31
723896,93144,VISALIA MUNICIPAL AIRPORT,US,CA,KVIS,36.317,-119.4,89.9,2006,1,1,2016,3,29
723896,99999,VISALIA MUNI,US,CA,KVIS,36.317,-119.4,90,1973,1,18,2005,12,31
723897,23167,FRESNO CHANDLER EXEC,US,CA,KFCH,36.732,-119.82,85,1995,4,23,1997,9,23
723897,99999,FRESNO CHANDLER EXECUTIVE,US,CA,KFCH,36.732,-119.82,84.7,2015,7,17,2016,1,21
723898,53119,HANFORD MUNICIPAL AIRPORT,US,CA,KHJO,36.319,-119.629,75.9,2006,1,1,2016,3,29
723898,99999,HANFORD MUNI,US,CA,KHJO,36.317,-119.633,74,1998,10,5,2005,12,31
723900,93226,SAN SIMEON/PT. PIED,US,CA,K87Q,35.666,-121.285,21,1999,1,1,2005,6,7
723900,99999,POINT PIEDRAS BLANCA,US,CA,,35.67,-121.28,17,1943,6,7,1998,12,31
723910,93111,POINT MUGU,US,CA,KNTD,34.117,-119.117,4,1973,1,1,2016,3,29
723914,93218,JOLON HUNTER LIGGETT MIL RES,US,CA,,36,-121.233,317,1979,3,15,1988,1,5
723915,99999,SANTA CRUZ ISLAND,US,CA,KSZN,34.02,-119.75,10,1973,1,3,1980,6,17
723920,99999,SANTA PAULA,US,CA,,34.35,-119.067,75,1973,2,7,1976,3,5
723921,99999,POINT ARGUELLO(CGS),US,CA,,34.567,-120.667,2,1976,3,9,1986,11,24
723923,99999,SANTA BARBARA HARBOR,US,CA,,34.4,-119.7,8,1977,8,27,1996,7,1
723924,99999,VENTURA HARBOR,US,CA,,34.25,-119.25,7,1977,8,27,1996,7,1
723925,23190,SANTA BARBARA MUNICIPAL AIRPO,US,CA,KSBA,34.426,-119.843,2.7,1973,1,1,2016,3,29
723926,23136,CAMARILLO AIRPORT,US,CA,KCMA,34.217,-119.083,23.5,2005,1,1,2016,3,29
723926,99999,CAMARILLO,US,CA,KCMA,34.217,-119.1,23,1973,1,1,2004,12,31
723927,93110,OXNARD AIRPORT,US,CA,KOXR,34.201,-119.207,11,1944,4,1,2016,3,29
723927,99999,OXNARD,US,CA,KOXR,34.201,-119.207,14,2000,1,1,2003,12,31
723928,99999,SANTA PAULA ARPT,US,CA,KSZP,34.35,-119.083,78.9,1984,11,6,1984,11,6
723929,99999,OXNARD / CHANNEL ISLAND,US,CA,,34.17,-119.22,2,1976,1,30,1996,7,1
723930,93214,VANDENBERG AFB,US,CA,KVBG,34.717,-120.567,112.5,2006,1,1,2016,3,28
723930,99999,VANDENBERG AFB,US,CA,KVBG,34.75,-120.567,121,1951,7,3,2005,12,31
723935,99999,VANDENBERG RANGE,US,CA,KXVW,34.717,-120.567,100,1995,5,5,2002,3,8
723940,23273,SANTA MARIA PUB/CAPT G A HANC,US,CA,KSMX,34.899,-120.449,73.8,1973,1,1,2016,3,29
723961,99999,PT.PIEDRAS BLANCA,US,CA,,35.667,-121.283,10,1976,7,30,1977,7,28
723965,93209,PASO ROBLES MUNICIPAL ARPT,US,CA,KPRB,35.67,-120.628,246.9,1941,12,1,2016,3,29
724800,23157,BISHOP AIRPORT,US,CA,KBIH,37.371,-118.358,1250.3,1943,1,16,2016,3,29
724810,23203,CASTLE AFB,US,CA,KMER,37.383,-120.567,58.2,1942,1,1,2016,3,29
724810,99999,CASTLE,US,CA,KMER,37.38,-120.568,57.6,2001,10,31,2001,11,15
724815,23257,MRCD MUNI/MACREADY FLD APT,US,CA,KMCE,37.285,-120.513,46.3,2006,1,1,2016,3,29
724815,99999,MERCED MUNI MACREADY,US,CA,KMCE,37.285,-120.514,48,1983,10,1,2005,12,31
724828,93241,NUT TREE AIRPORT,US,CA,KVCB,38.378,-121.958,33.2,2006,1,1,2016,3,29
724828,99999,NUT TREE,US,CA,KVCB,38.383,-121.967,35,2001,8,11,2005,12,31
724830,23232,SACRAMENTO EXECUTIVE AIRPORT,US,CA,KSAC,38.507,-121.495,4.6,1973,1,1,2016,3,29
724833,23206,SACRAMENTO MATHER AIRPORT,US,CA,KMHR,38.567,-121.3,30.2,2004,1,1,2016,3,29
724833,99999,SACRAMENTO MATHER FL,US,CA,KMHR,38.555,-121.297,30,1988,3,4,2003,12,31
724834,99999,POINT CABRILLO,US,CA,,39.35,-123.82,20,1981,9,6,1987,10,7
724835,23206,MATHER FIELD,US,CA,KMHR,38.567,-121.3,29.3,1941,9,1,1993,5,15
724836,23208,SACRAMENTO MCCLELLAN AFB,US,CA,KMCC,38.667,-121.4,23.5,1939,11,9,2016,3,29
724836,99999,MC CLELLAN AFLD,US,CA,KMCC,38.668,-121.401,22.9,2000,1,1,2003,12,4
724837,93216,BEALE AIR FORCE BASE,US,CA,KBAB,39.133,-121.433,34.4,1959,7,1,2016,3,29
724837,99999,BEALE AFB,US,CA,KBAB,39.133,-121.433,34,2000,1,3,2004,12,31
724838,93205,YUBA COUNTRY AIRPORT,US,CA,KMYV,39.102,-121.568,18.9,2006,1,1,2016,3,29
724838,99999,YUBA CO,US,CA,KMYV,39.1,-121.567,19,1943,8,11,2005,12,31
724839,93225,SACRAMENTO INTL AIRPORT,US,CA,KSMF,38.696,-121.59,7,1973,1,1,2016,3,29
724839,99999,SACRAMENTO INTL,US,CA,KSMF,38.683,-121.583,8,2000,1,1,2003,12,31
724915,23245,MONTEREY PENINSULA,US,CA,KMRY,36.583,-121.833,78,1973,1,1,1999,12,31
724915,23259,MONTEREY PENINSULA AIRPORT,US,CA,KMRY,36.588,-121.845,50.3,2006,1,1,2016,3,29
724915,99999,MONTEREY PENINSULA,US,CA,,36.583,-121.833,80,2000,1,1,2005,12,31
724916,93217,MARINA MUNI,US,CA,KOAR,36.683,-121.767,41,1973,1,2,1990,12,29
724917,23233,SALINAS MUNI,US,CA,KSNS,36.664,-121.608,23.5,1941,8,5,2010,8,1
724917,99999,SALINAS MUNI,US,CA,,36.65,-121.6,26,2010,8,1,2010,8,17
724918,99999,CASTROVILLE / MOSS,US,CA,,36.8,-121.8,5,1976,1,30,1980,5,16
724920,23237,STOCKTON METROPOLITAN AIRPORT,US,CA,KSCK,37.889,-121.226,7.9,1941,1,3,2016,3,29
724925,23240,CROWS LANDING,US,CA,KNRC,37.4,-121.133,56.7,1973,1,2,1994,3,9
724926,23258,MDSTO CTY-CO H SHAM FD APT,US,CA,KMOD,37.624,-120.951,22.3,1973,1,1,2016,3,29
724927,23285,LIVERMORE MUNICIPAL ARPT,US,CA,KLVK,37.693,-121.814,119.8,2000,1,1,2016,3,29
724927,99999,LIVERMORE MUNICIPAL,US,CA,KLVK,37.7,-121.817,121,1973,6,25,1999,12,31
724930,23230,METRO OAKLAND INTL AIRPORT,US,CA,KOAK,37.721,-122.221,1.8,1943,1,1,2016,3,29
724930,99999,OAKLAND/METROP. OAK,US,CA,KOAK,37.75,-122.217,4,2000,1,1,2003,12,31
724935,93228,HAYWARD AIR TERM,US,CA,KHWD,37.654,-122.115,14.3,2000,1,1,2010,7,31
724935,99999,HAYWARD AIR TERM,US,CA,,37.667,-122.117,14,1973,1,1,2010,8,17
724936,23254,CONCORD/BUCHANAN,US,CA,KCCR,37.992,-122.055,18.3,1973,1,1,2010,7,31
724936,99999,CONCORD/BUCHANAN,US,CA,,37.983,-122.05,7,2010,8,1,2010,8,17
724937,23289,PALO ALTO AIRPORT OF SANTA CL,US,CA,KPAO,37.467,-122.117,2.1,2006,1,1,2016,3,29
724937,99999,PALO ALTO ARPT OF SA,US,CA,KPAO,37.461,-122.115,1,1984,11,1,2005,12,31
724938,93231,SAN CARLOS AIRPORT,US,CA,KSQL,37.517,-122.25,1.5,2006,1,1,2016,3,29
724938,99999,SAN CARLOS,US,CA,KSQL,37.512,-122.25,2,1983,7,1,2005,12,31
724940,23234,SAN FRANCISCO INTERNATIONAL A,US,CA,KSFO,37.62,-122.365,2.4,1973,1,1,2016,3,29
724943,99999,TREASURE ISLAND,US,CA,,37.8,-122.37,8,1982,7,11,1996,6,27
724945,23293,N Y. MINETA SN JO INTL APT,US,CA,KSJC,37.359,-121.924,15.5,1973,1,1,2016,3,29
724946,93232,REID-HILLVIEW AIRPORT OF SANT,US,CA,KRHV,37.333,-121.817,40.5,2006,1,1,2016,3,29
724946,99999,REID HILLVIEW OF SAN,US,CA,KRHV,37.333,-121.817,41,1980,4,9,2005,12,31
724947,99999,PILLAR PT / EL GRANDA,US,CA,,37.5,-122.5,40,1976,1,30,1996,7,1
724950,23250,CONCORD/BUCHANAN,US,CA,KCCR,37.983,-122.05,12,1976,1,31,1996,6,30
724950,23254,BUCHANAN FIELD AIRPORT,US,CA,KCCR,37.992,-122.055,5.5,2010,8,1,2016,3,29
724953,99999,RIO NIDO,US,CA,,38.517,-122.917,-999,1989,11,11,1990,3,3
724955,93227,NAPA COUNTY AIRPORT,US,CA,KAPC,38.21,-122.285,4.3,2000,1,1,2016,3,29
724955,99999,NAPA CO,US,CA,KAPC,38.213,-122.281,11,1973,1,1,1999,12,31
724956,23211,HAMILTON AAF,US,CA,KSRF,38.067,-122.5,1,1939,3,1,1976,7,9
724957,23213,SONOMA COUNTY AIRPORT,US,CA,KSTS,38.504,-122.81,34.8,2000,1,1,2016,3,29
724957,99999,C M SCHULZ SONOMA CO,US,CA,KSTS,38.517,-122.817,38,1943,4,4,1999,12,31
724958,99999,PORT CHICAGO,US,CA,,38.03,-122.03,12,1975,9,16,1996,6,7
724959,99999,POINT REYES COAST GUARD STATI,US,CA,,38,-123.02,87,1978,4,4,1992,10,20
724970,99999,CHICO CALIFORNIA MAP,US,CA,CIC,39.783,-121.85,69,1942,5,6,1976,3,5
724971,99999,CHICO MUNICIPAL   &,US,CA,,39.783,-121.85,73,1976,3,5,1990,2,19
724973,93203,CHICO MUNICIPAL AIRPORT,US,CA,KCIC,39.8,-121.85,82.9,2006,1,1,2016,3,29
724973,99999,CHICO MUNI,US,CA,KCIC,39.8,-121.867,73,1990,3,14,2005,12,31
724991,99999,POINT ARENA (CGS),US,CA,89Q,38.95,-123.733,18,1976,3,9,1984,9,28
725837,99999,SUSANVILLE MUNI,US,CA,KSVE,40.376,-120.573,1264.6,1977,3,1,1996,7,18
725841,99999,SUSANVILLE MUNI,US,CA,SVE,40.383,-120.567,1264,1976,3,5,1977,2,27
725845,23225,BLUE CANYON - NYACK ARPT,US,CA,KBLU,39.277,-120.71,1608.1,1973,1,1,2016,3,29
725846,93201,TRUCKEE-TAHOE AIRPORT,US,CA,KTRK,39.32,-120.139,1798.3,2006,1,1,2016,3,29
725846,99999,TRUCKEE-TAHOE,US,CA,KTRK,39.32,-120.133,1798,1973,1,1,2005,12,31
725847,93230,LAKE TAHOE AIRPORT,US,CA,KTVL,38.898,-119.995,1924.5,2000,1,1,2016,3,29
725847,99999,LAKE TAHOE,US,CA,KTVL,38.883,-120,1909,1973,1,1,1999,12,31
725848,99999,SHELTER COVE,US,CA,,40.02,-124.07,21,1973,1,1,2007,6,28
725850,93228,HAYWARD EXECUTIVE AIRPORT,US,CA,KHWD,37.654,-122.115,13.1,2010,8,1,2016,3,29
725900,99999,FORT BRAGG,US,CA,,39.4,-123.82,19,1943,6,7,2003,12,7
725905,23275,UKIAH MUNICIPAL AIRPORT,US,CA,KUKI,39.126,-123.201,183.2,1973,1,1,2016,3,29
725905,99999,UKIAH MUNI,US,CA,KUKI,39.117,-123.2,187,2000,1,1,2003,12,31
725910,24216,RED BLUFF MUNICIPAL ARPT,US,CA,KRBL,40.152,-122.254,107.6,1973,1,1,2016,3,29
725915,24257,REDDING MUNICIPAL ARPT,US,CA,KRDD,40.518,-122.299,153,1944,9,1,1991,3,31
725920,24257,REDDING MUNICIPAL AIRPORT,US,CA,KRDD,40.518,-122.299,151.5,1991,3,31,2016,3,29
725930,23233,SALINAS MUNICIPAL AIRPORT,US,CA,KSNS,36.664,-121.608,22.6,2010,8,1,2016,3,29
725940,24213,WOODLEY ISLAND (NEW 10/94),US,CA,KEKA,40.81,-124.16,6.1,2006,1,1,2016,3,28
725940,99999,EUREKA,US,CA,KEKA,40.8,-124.167,18,1948,1,1,2005,12,31
725945,24283,ARCATA AIRPORT,US,CA,KACV,40.978,-124.109,61,1973,1,1,2016,3,29
725946,24286,JACK MCNAMARA FIELD ARPT,US,CA,KCEC,41.78,-124.237,17.4,1973,1,1,2016,3,29
725946,99999,JACK MC NAMARA FLD,US,CA,KCEC,41.767,-124.233,17,2000,1,1,2003,12,31
725947,99999,SAMOA / HUMBOLDT BAY,US,CA,,40.77,-124.23,2,1975,9,16,1996,6,19
725949,99999,ST GEORGE REEF COAST GUARD LI,US,CA,,41.83,-124.4,45,1979,12,23,1979,12,23
725950,99999,ALTURAS,US,CA,,41.5,-120.533,1341,1973,1,1,1976,3,5
725955,24259,SISKIYOU COUNTY AIRPORT,US,CA,KSIY,41.781,-122.468,808,1950,1,1,2016,3,29
725955,99999,SISKIYOU CO,US,CA,KSIY,41.783,-122.467,807,2000,1,1,2003,12,31
725956,24212,BURNEY,US,CA,KBNY,40.883,-121.667,957,1973,1,1,1986,8,17
725956,99999,BURNEY,US,CA,,40.883,-121.667,957,2004,11,9,2004,11,9
725957,24215,MOUNT SHASTA,US,CA,KMHS,41.333,-122.333,1077.5,1977,1,1,2016,3,29
725957,99999,MOUNT SHASTA,US,CA,KMHS,41.317,-122.317,1077,2000,1,1,2003,12,31
725958,94299,ALTURAS MUNICIPAL AIRPORT,US,CA,KAAT,41.491,-120.564,1333.5,2006,1,1,2016,3,29
725958,99999,ALTURAS MUNI,US,CA,KAAT,41.483,-120.567,1333,1983,11,4,2005,12,31
725959,99999,MONTAGUE,US,CA,K1O5,41.733,-122.55,770,1948,1,1,1996,3,12
740114,99999,PACIFIC BUOY,US,CA,,39.2,-124,-999,1982,3,11,1985,4,26
740124,99999,PACIFIC BUOY,US,CA,,38.2,-123.3,-999,1982,1,7,1985,4,26
740144,99999,PACIFIC BUOY,US,CA,,34.9,-120.9,-999,1982,1,7,1985,4,26
740154,99999,PACIFIC BUOY,US,CA,,40.8,-124.5,-999,1982,6,25,1985,4,26
740164,99999,PACIFIC BUOY,US,CA,,37.8,-122.7,-999,1982,10,19,1985,4,26
740174,99999,PACIFIC BUOY,US,CA,,35.8,-121.7,-999,1985,1,18,1985,1,23
740184,99999,PACIFIC BUOY,US,CA,,40.4,-124.5,-999,1985,1,18,2005,6,30
740194,99999,PACIFIC BUOY,US,CA,,41.8,-124.4,-999,1985,6,29,1987,7,1
744925,99999,CROWS LANDING CALIFORNIA NAAS,US,CA,NRC,37.4,-121.1,50,1945,3,1,1946,6,1
745039,99999,GOLDEN GATE BRIDGE,US,CA,KGGB,37.817,-122.467,81,1985,5,22,1996,7,1
745046,93242,MADERA MUNICIPAL AIRPORT,US,CA,KMAE,36.988,-120.111,77.1,2006,1,1,2016,3,29
745046,99999,MADERA MUNI,US,CA,KMAE,36.987,-120.113,77,1999,1,14,2005,12,31
745048,93210,OROVILLE MUNICIPAL AIRPORT,US,CA,KOVE,39.49,-121.618,57.9,2006,1,1,2016,3,29
745048,99999,OROVILLE MUNI,US,CA,KOVE,39.483,-121.617,59,1999,1,14,2005,12,31
745054,99999,POINT SUR,US,CA,,36.3,-121.883,34,1980,2,27,2002,8,2
745056,53120,RAMONA AIRPORT,US,CA,KRNM,33.038,-116.916,424.6,2006,1,1,2016,3,29
745056,99999,RAMONA,US,CA,KRNM,33.039,-116.915,425,1999,1,14,2005,12,31
745057,53130,WHITMAN AIRPORT,US,CA,KWHP,34.259,-118.413,305.7,2006,1,1,2016,3,29
745057,99999,WHITEMAN,US,CA,KWHP,34.267,-118.417,306,1999,1,14,2005,12,31
745058,23277,WATSONVILLE MUNICIPAL ARPT,US,CA,KWVI,36.936,-121.789,48.8,2006,1,1,2016,3,29
745058,99999,WATSONVILLE MUNI,US,CA,KWVI,36.933,-121.783,50,1999,1,14,2005,12,31
745060,23239,ALAMEDA(USN),US,CA,KNGZ,37.733,-122.317,4,1973,1,1,1997,1,1
745090,23244,MOFFETT FEDERAL AIRFLD APT,US,CA,KNUQ,37.406,-122.048,11.9,1973,1,1,2016,3,29
745090,99999,MOUNTAIN VIEW /SUNN,US,CA,KNUQ,37.417,-122.05,12,2000,3,23,2003,12,26
745095,99999,SANTA CRUZ HARBOR,US,CA,,36.97,-122,1,1976,1,30,1996,7,1
745097,99999,SAN FRANCISCO PBS,US,CA,,37.75,-122.7,5,1976,1,30,1996,7,1
745160,23202,TRAVIS AIR FORCE BASE,US,CA,KSUU,38.267,-121.933,18.9,1943,8,11,2016,3,29
745160,99999,FAIRFIELD/TRAVIS AF,US,CA,KSUU,38.267,-121.95,22,2000,1,1,2004,12,31
746060,99999,SOUTH VANDENBERG AFB,US,CA,,34.65,-120.567,112,1999,8,22,1999,8,22
746061,99999,VANDENBERG BOAT HOU,US,CA,,34.55,-120.617,26,1966,8,8,1969,3,5
746110,3182,BICYCLE LAKE FORT IRWIN AAF,US,CA,KBYS,35.283,-116.633,75.6,2013,1,1,2015,12,17
746110,99999,BICYCLE LAKE AAF,US,CA,KBYS,35.281,-116.63,716.3,1984,1,9,2016,3,28
746120,93104,CHINA LAKE,US,CA,KNID,35.688,-117.693,679.7,1973,1,1,2016,3,29
746180,3147,CUDDLEBACK GUNNERY,US,CA,K4CB,35.267,-117.433,864,1977,1,18,1982,9,10
746190,99999,SUPERIOR VALLEY GUNNERY RANGE,US,CA,,36.33,-117.1,962,1982,8,6,1992,6,17
747020,23110,NAVAL AIR STATION,US,CA,KNLC,36.333,-119.95,70.7,1961,7,1,2016,3,29
747040,3102,ONTARIO INTERNATIONAL ARPT,US,CA,KONT,34.056,-117.6,289.3,2005,1,1,2016,3,29
747040,99999,ONTARIO INTL ARPT,US,CA,KONT,34.05,-117.567,287,1977,7,5,2004,12,31
747041,99999,EL MONTE EMSU,US,CA,,34.083,-118.033,91.1,1985,5,31,1990,2,19
747043,3165,EL MONTE AIRPORT,US,CA,KEMT,34.083,-118.033,90.2,2006,1,1,2016,3,29
747043,99999,EL MONTE,US,CA,KEMT,34.086,-118.035,90,1990,3,14,2005,12,31
747185,3144,IMPERIAL COUNTY AIRPORT,US,CA,KIPL,32.834,-115.579,-17.7,2006,1,1,2016,3,29
747185,99999,IMPERIAL CO,US,CA,KIPL,32.834,-115.579,-16,1973,1,1,2005,12,31
747186,3164,CAMPO,US,CA,KCZZ,32.626,-116.468,805,2006,1,1,2016,3,29
747186,99999,CAMPO,US,CA,KCZZ,32.633,-116.467,807,1973,1,1,2005,12,31
747187,3104,DESERT RESORTS RGNL ARPT,US,CA,KTRM,33.627,-116.159,-36,1943,7,12,2016,3,29
747188,23158,BLYTHE AIRPORT,US,CA,KBLH,33.619,-114.714,120.4,1942,6,13,2016,3,29
749166,99999,DESERT CENTER AAF,US,CA,,33.75,-115.333,165,1943,6,1,1944,3,5
749168,99999,RICE AAF,US,CA,,34.067,-114.833,269,1943,6,1,1944,3,2
749169,99999,PASADENA,US,CA,,34.133,-118.133,231,1943,11,15,1944,10,11
749170,99999,GARDNER AAF,US,CA,,35.117,-119.3,133,1941,12,1,1945,2,21
749171,479,TEHACHAPI MUNICIPAL AIRPORT,US,CA,KTSP,35.135,-118.439,1219.5,2015,3,17,2016,3,28
749171,99999,TEHACHAPI MUNI,US,CA,KTSP,35.135,-118.439,1219.5,1942,11,13,2015,12,17
749174,99999,PORTERVILLE CALIFORNIA AAF,US,CA,PTV,36.033,-119.066,132,1945,7,21,1945,10,12
749175,99999,GOAT ROCK BEACH,US,CA,,38.433,-123.133,72,1943,6,7,1945,5,26
749177,99999,SANTA ROSA ISLAND,US,CA,,33.933,-120.117,455,1943,6,11,1944,3,1
749178,99999,MORRO BAY,US,CA,,35.367,-120.85,20,1946,10,1,1947,1,1
749179,99999,HOLLISTER MUNI,US,CA,KCVH,36.9,-121.417,70.1,1945,3,1,2016,3,28
749180,99999,VERNALIS NAVAL AUX,US,CA,,37.6,-121.3,59,1945,4,1,1946,1,16
749181,99999,WATSONVILLE CALIFORNIA NAAS,US,CA,WVI,36.933,-121.783,44,1945,3,1,1945,10,15
698414,99999,319 MISSILE SQ,US,CO,KQXG,40.5,-103.833,1880,2001,3,20,2001,4,11
720262,94076,MC ELROY AFLD,US,CO,K20V,40.054,-106.369,2258.9,2006,1,1,2016,3,29
720262,99999,MC ELROY AFLD,US,CO,,40.054,-106.369,2258.9,2004,5,25,2005,12,31
720385,419,BERTHOUD PASS,US,CO,K0CO,39.8,-105.766,4113.3,2013,3,6,2016,3,24
720385,99999,BERTHOUD PASS,US,CO,K0CO,39.8,-105.767,4113,2007,4,1,2015,12,17
720424,99999,CAMP RED DEVIL,US,CO,K1PW,38.5,-104.917,1816.9,2013,11,19,2013,11,19
720524,99999,FREMONT CO AIRPORT,US,CO,,38.428,-105.106,1657.8,2012,7,13,2013,4,30
720525,99999,WALDEN JACKSON AIRPORT,US,CO,,40.75,-106.272,2485,2011,1,14,2013,4,30
720528,3064,CENTRAL COLORADO REGIONAL AP,US,CO,KAEJ,38.698,-106.07,2421.9,2013,1,1,2015,12,17
720528,99999,CENTRAL COLORADO RGNL,US,CO,KAEJ,38.817,-106.117,2423,2010,4,1,2016,3,28
720529,429,HOPKINS FIELD AIRPORT,US,CO,KAIB,38.239,-108.563,1810.5,2013,1,1,2016,3,28
720529,99999,HOPKINS FIELD,US,CO,KAIB,38.233,-108.567,1811,2008,7,4,2016,1,26
720531,158,BLAKE FIELD AIRPORT,US,CO,KAJZ,38.783,-108.067,1583.1,2015,5,31,2016,1,26
720531,99999,BLAKE FIELD / DELTA,US,CO,KAJZ,38.783,-108.067,1583,2012,2,9,2016,3,28
720532,159,HARRIET ALEXANDER FIELD AIRPO,US,CO,KANK,38.533,-106.05,2294.2,2015,12,8,2016,3,28
720532,99999,HARRIET- ALEXANDER FIELD,US,CO,KANK,38.533,-106.05,2294,2009,11,21,2016,1,19
720533,160,BOULDER MUNICIPAL AIRPORT,US,CO,KBDU,40.033,-105.217,1612.1,2015,12,8,2015,12,18
720533,99999,BOULDER MUNICIPAL AIRPORT,US,CO,KBDU,40.039,-105.226,1612,2010,2,1,2016,3,28
720534,99999,ERIE MUNI,US,CO,KEIK,40.017,-105.05,1564,2010,2,18,2016,3,28
